level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	466	616	-1	
2	1	1	0	0	0	13	4	343	2	-1	
3	1	1	1	0	0	13	4	343	2	-1	
4	1	1	1	1	0	13	4	343	2	-1	
5	1	1	1	1	1	13	4	343	2	95.000000	 
2	1	2	0	0	0	0	1	463	588	-1	
3	1	2	1	0	0	0	1	463	588	-1	
4	1	2	1	1	0	0	1	463	588	-1	
5	1	2	1	1	1	0	1	463	588	95.000000	 
2	1	3	0	0	0	13	608	444	3	-1	
3	1	3	1	0	0	13	608	444	3	-1	
4	1	3	1	1	0	13	608	444	3	-1	
5	1	3	1	1	1	13	608	444	3	95.000000	 
